Word,Count,Count_per_million,Log_freq,
aburridas,137,3.293269231,2.139879086,
aburrid’sima,9,0.216346154,1,
aburrid’simas,4,0.096153846,0.698970004,
aburrid’simo,17,0.408653846,1.255272505,
aburrid’simos,2,0.048076923,0.477121255,
aburrido,1427,34.30288462,3.154728207,
aburridor,3,0.072115385,0.602059991,
aburridos,209,5.024038462,2.322219295,
aburriendo,80,1.923076923,1.908485019,
aburriŽndome,2,0.048076923,0.477121255,
aburriŽndote,3,0.072115385,0.602059991,
aburrieron,11,0.264423077,1.079181246,
aburrimiento,175,4.206730769,2.245512668,
aburrimos,12,0.288461538,1.113943352,
aburri—,27,0.649038462,1.447158031,
aburrir,23,0.552884615,1.380211242,
aburrir‡,16,0.384615385,1.230448921,
aburrir‡n,4,0.096153846,0.698970004,
aburrir‡s,11,0.264423077,1.079181246,
aburrirŽ,11,0.264423077,1.079181246,
aburriremos,3,0.072115385,0.602059991,
aburrir’a,16,0.384615385,1.230448921,
aburrir’an,2,0.048076923,0.477121255,
aburrir’as,5,0.120192308,0.77815125,
aburrirla,3,0.072115385,0.602059991,
aburrirle,3,0.072115385,0.602059991,
aburrirlo,5,0.120192308,0.77815125,
aburrirme,23,0.552884615,1.380211242,
aburrirnos,11,0.264423077,1.079181246,
aburrirse,21,0.504807692,1.342422681,
aburrirte,37,0.889423077,1.579783597,
aburr’s,2,0.048076923,0.477121255,
aburriste,20,0.480769231,1.322219295,
aburro,99,2.379807692,2,
abusa,48,1.153846154,1.69019608,
abusaba,28,0.673076923,1.462397998,
abusaban,14,0.336538462,1.176091259,
abusada,24,0.576923077,1.397940009,
abusadas,6,0.144230769,0.84509804,
abusado,83,1.995192308,1.924279286,
abusador,65,1.5625,1.819543936,
abusadora,7,0.168269231,0.903089987,
abusadores,37,0.889423077,1.579783597,
abusados,20,0.480769231,1.322219295,
abusamos,5,0.120192308,0.77815125,
abusan,30,0.721153846,1.491361694,
abusando,56,1.346153846,1.755874856,
abus‡ndome,12,0.288461538,1.113943352,
abusar,117,2.8125,2.071882007,
abusara,10,0.240384615,1.041392685,
abusaran,3,0.072115385,0.602059991,
abusar‡n,3,0.072115385,0.602059991,
abusaremos,3,0.072115385,0.602059991,
abusar’a,2,0.048076923,0.477121255,
abusar’an,2,0.048076923,0.477121255,
abusarme,4,0.096153846,0.698970004,
abusaron,45,1.081730769,1.662757832,
abusas,16,0.384615385,1.230448921,
abusaste,15,0.360576923,1.204119983,
abuse,19,0.456730769,1.301029996,
abusŽ,23,0.552884615,1.380211242,
abusen,18,0.432692308,1.278753601,
abuses,29,0.697115385,1.477121255,
abusiva,27,0.649038462,1.447158031,
abusivo,51,1.225961538,1.716003344,
abusivos,10,0.240384615,1.041392685,
abuso,520,12.5,2.716837723,
abus—,87,2.091346154,1.944482672,
abus—n,9,0.216346154,1,
abusos,129,3.100961538,2.113943352,
abyecto,14,0.336538462,1.176091259,
ac‡,8163,196.2259615,3.911902996,
acaba,6068,145.8653846,3.783117137,
acababa,396,9.519230769,2.598790507,
acab‡bamos,46,1.105769231,1.672097858,
acababan,63,1.514423077,1.806179974,
acababas,34,0.817307692,1.544068044,
acabad,6,0.144230769,0.84509804,
acabada,115,2.764423077,2.064457989,
acabadas,10,0.240384615,1.041392685,
acabado,1468,35.28846154,3.167021796,
acabados,113,2.716346154,2.056904851,
ac‡bala,22,0.528846154,1.361727836,
ac‡balo,63,1.514423077,1.806179974,
ac‡balos,13,0.3125,1.146128036,
acabamos,1506,36.20192308,3.178113252,
acaban,1428,34.32692308,3.155032229,
acabando,267,6.418269231,2.428134794,
acab‡ndose,4,0.096153846,0.698970004,
acabar,1783,42.86057692,3.25139485,
acabara,127,3.052884615,2.10720997,
acabar‡,515,12.37980769,2.712649702,
acab‡ramos,10,0.240384615,1.041392685,
acabaran,27,0.649038462,1.447158031,
acabar‡n,115,2.764423077,2.064457989,
acabaras,32,0.769230769,1.51851394,
acabar‡s,127,3.052884615,2.10720997,
acabarŽ,168,4.038461538,2.227886705,
acabarŽis,3,0.072115385,0.602059991,
acabaremos,111,2.668269231,2.049218023,
acabar’a,142,3.413461538,2.155336037,
acabar’amos,20,0.480769231,1.322219295,
acabar’an,24,0.576923077,1.397940009,
acabar’as,31,0.745192308,1.505149978,
acabarla,15,0.360576923,1.204119983,
acabarlo,31,0.745192308,1.505149978,
acabarlos,10,0.240384615,1.041392685,
acabarme,11,0.264423077,1.079181246,
acabarnos,5,0.120192308,0.77815125,
acabaron,511,12.28365385,2.709269961,
acabarse,58,1.394230769,1.770852012,
acabarte,16,0.384615385,1.230448921,
acabas,2020,48.55769231,3.305566314,
acab‡s,15,0.360576923,1.204119983,
acabase,12,0.288461538,1.113943352,
acabaste,208,5,2.320146286,
ac‡bate,7,0.168269231,0.903089987,
ac‡batelas,3,0.072115385,0.602059991,
ac‡batelo,2,0.048076923,0.477121255,
acabe,846,20.33653846,2.92788341,
acabŽ,316,7.596153846,2.501059262,
acabeis,2,0.048076923,0.477121255,
acabemos,256,6.153846154,2.409933123,
acabŽmoslo,2,0.048076923,0.477121255,
acabŽmoslos,2,0.048076923,0.477121255,
acaben,173,4.158653846,2.240549248,
ac‡benlo,10,0.240384615,1.041392685,
ac‡benlos,11,0.264423077,1.079181246,
acabes,140,3.365384615,2.149219113,
acabo,5792,139.2307692,3.762903528,
acab—,5015,120.5528846,3.700357528,
acacia,6,0.144230769,0.84509804,
academia,639,15.36057692,2.806179974,
academias,4,0.096153846,0.698970004,
acadŽmica,96,2.307692308,1.986771734,
acadŽmicamente,16,0.384615385,1.230448921,
acadŽmicas,9,0.216346154,1,
acadŽmico,157,3.774038462,2.198657087,
acaece,3,0.072115385,0.602059991,
acaecida,2,0.048076923,0.477121255,
acaecido,3,0.072115385,0.602059991,
acaecidos,2,0.048076923,0.477121255,
acalambra,2,0.048076923,0.477121255,
acalambrada,3,0.072115385,0.602059991,
acalambrando,5,0.120192308,0.77815125,
acalambrarme,3,0.072115385,0.602059991,
acalambraron,2,0.048076923,0.477121255,
acalambr—,4,0.096153846,0.698970004,
acallada,2,0.048076923,0.477121255,
acallado,3,0.072115385,0.602059991,
acallar,10,0.240384615,1.041392685,
acallarla,8,0.192307692,0.954242509,
acallarlo,3,0.072115385,0.602059991,
acalorada,14,0.336538462,1.176091259,
acaloradas,2,0.048076923,0.477121255,
acalorado,16,0.384615385,1.230448921,
acalorados,2,0.048076923,0.477121255,
acaloramos,2,0.048076923,0.477121255,
acalorando,2,0.048076923,0.477121255,
acampa,14,0.336538462,1.176091259,
acampaban,2,0.048076923,0.477121255,
acampada,27,0.649038462,1.447158031,
acampado,18,0.432692308,1.278753601,
acampados,5,0.120192308,0.77815125,
acampamos,23,0.552884615,1.380211242,
acampan,9,0.216346154,1,
acampanado,2,0.048076923,0.477121255,
acampanados,2,0.048076923,0.477121255,
acampando,39,0.9375,1.602059991,
acampar,243,5.841346154,2.387389826,
acamp‡ramos,2,0.048076923,0.477121255,
acampar‡n,2,0.048076923,0.477121255,
acamparŽ,6,0.144230769,0.84509804,
acamparemos,32,0.769230769,1.51851394,
acamparon,9,0.216346154,1,
acampas,2,0.048076923,0.477121255,
acampemos,10,0.240384615,1.041392685,
acampo,2,0.048076923,0.477121255,
acamp—,5,0.120192308,0.77815125,
acantilado,157,3.774038462,2.198657087,
acantilados,52,1.25,1.72427587,
acapara,19,0.456730769,1.301029996,
acaparado,7,0.168269231,0.903089987,
acaparador,6,0.144230769,0.84509804,
acaparadora,4,0.096153846,0.698970004,
acaparamiento,2,0.048076923,0.477121255,
acaparan,7,0.168269231,0.903089987,
acaparando,10,0.240384615,1.041392685,
acaparar,27,0.649038462,1.447158031,
acaparar‡s,2,0.048076923,0.477121255,
acapararlo,2,0.048076923,0.477121255,
acaparas,6,0.144230769,0.84509804,
acapares,12,0.288461538,1.113943352,
acapar—,11,0.264423077,1.079181246,
acapulco,26,0.625,1.431363764,
acaramelada,8,0.192307692,0.954242509,
acarameladas,11,0.264423077,1.079181246,
acaramelado,6,0.144230769,0.84509804,
acaricia,29,0.697115385,1.477121255,
acariciaba,20,0.480769231,1.322219295,
acariciabas,2,0.048076923,0.477121255,
acariciada,2,0.048076923,0.477121255,
acariciado,4,0.096153846,0.698970004,
acar’cialo,2,0.048076923,0.477121255,
acar’ciame,8,0.192307692,0.954242509,
acariciamos,6,0.144230769,0.84509804,
acarician,13,0.3125,1.146128036,
acariciando,31,0.745192308,1.505149978,
acarici‡ndolo,3,0.072115385,0.602059991,
acarici‡ndome,3,0.072115385,0.602059991,
acarici‡ndote,4,0.096153846,0.698970004,
acariciar,61,1.466346154,1.792391689,
acariciarlas,4,0.096153846,0.698970004,
acariciarlo,20,0.480769231,1.322219295,
acariciarlos,3,0.072115385,0.602059991,
acariciarme,10,0.240384615,1.041392685,
acariciarse,5,0.120192308,0.77815125,
acariciarte,13,0.3125,1.146128036,
acaricias,24,0.576923077,1.397940009,
acariciaste,7,0.168269231,0.903089987,
acaricie,12,0.288461538,1.113943352,
acariciŽ,13,0.3125,1.146128036,
acaricien,7,0.168269231,0.903089987,
acaricies,2,0.048076923,0.477121255,
acaricio,29,0.697115385,1.477121255,
acarici—,21,0.504807692,1.342422681,
acarrea,17,0.408653846,1.255272505,
acarreaba,3,0.072115385,0.602059991,
acarreado,4,0.096153846,0.698970004,
acarrean,4,0.096153846,0.698970004,
acarreando,13,0.3125,1.146128036,
acarrear,14,0.336538462,1.176091259,
acarrear‡,2,0.048076923,0.477121255,
acarrearan,2,0.048076923,0.477121255,
acarrear‡n,2,0.048076923,0.477121255,
acarrearŽ,2,0.048076923,0.477121255,
acarrear’a,3,0.072115385,0.602059991,
acarreas,5,0.120192308,0.77815125,
acarreo,4,0.096153846,0.698970004,
acarre—,2,0.048076923,0.477121255,
acartonada,5,0.120192308,0.77815125,
acartonado,4,0.096153846,0.698970004,
acartonados,3,0.072115385,0.602059991,
acaso,3015,72.47596154,3.479431337,
acata,3,0.072115385,0.602059991,
acatado,2,0.048076923,0.477121255,
acatamos,3,0.072115385,0.602059991,
acatan,8,0.192307692,0.954242509,
acatando,5,0.120192308,0.77815125,
acatar,29,0.697115385,1.477121255,
acatar‡,4,0.096153846,0.698970004,
acatarŽ,7,0.168269231,0.903089987,
acatas,5,0.120192308,0.77815125,
acaten,2,0.048076923,0.477121255,
acates,3,0.072115385,0.602059991,
acato,3,0.072115385,0.602059991,
acat—,4,0.096153846,0.698970004,
acaudalada,2,0.048076923,0.477121255,
acaudalado,16,0.384615385,1.230448921,
acaudalados,6,0.144230769,0.84509804,
acceda,44,1.057692308,1.653212514,
accedan,13,0.3125,1.146128036,
accedas,16,0.384615385,1.230448921,
accede,55,1.322115385,1.748188027,
accedemos,14,0.336538462,1.176091259,
acceden,12,0.288461538,1.113943352,
acceder,492,11.82692308,2.692846919,
acceder‡,14,0.336538462,1.176091259,
accederŽ,9,0.216346154,1,
accederemos,6,0.144230769,0.84509804,
acceder’a,10,0.240384615,1.041392685,
accederlas,2,0.048076923,0.477121255,
accederse,3,0.072115385,0.602059991,
accedes,20,0.480769231,1.322219295,
acced’,59,1.418269231,1.77815125,
acced’an,2,0.048076923,0.477121255,
accedido,102,2.451923077,2.012837225,
accediendo,42,1.009615385,1.633468456,
accediera,15,0.360576923,1.204119983,
accedieran,2,0.048076923,0.477121255,
accedieras,4,0.096153846,0.698970004,
accediese,2,0.048076923,0.477121255,
accedi—,159,3.822115385,2.204119983,
accediste,32,0.769230769,1.51851394,
accedo,18,0.432692308,1.278753601,
accesibilidad,4,0.096153846,0.698970004,
accesible,84,2.019230769,1.929418926,
accesibles,22,0.528846154,1.361727836,
acceso,2231,53.62980769,3.34869419,
accesorio,47,1.129807692,1.681241237,
accesorios,163,3.918269231,2.214843848,
accesos,41,0.985576923,1.62324929,
access,13,0.3125,1.146128036,
accidentada,7,0.168269231,0.903089987,
accidentadas,2,0.048076923,0.477121255,
accidentado,17,0.408653846,1.255272505,
accidental,167,4.014423077,2.225309282,
accidentales,19,0.456730769,1.301029996,
accidentalmente,317,7.620192308,2.50242712,
accidente,5133,123.3894231,3.710455864,
accidentes,442,10.625,2.646403726,
accident—,11,0.264423077,1.079181246,
acci—n,3288,79.03846154,3.517063873,
acciona,16,0.384615385,1.230448921,
accionada,3,0.072115385,0.602059991,
accionado,5,0.120192308,0.77815125,
accionamos,2,0.048076923,0.477121255,
accionan,2,0.048076923,0.477121255,
accionar,41,0.985576923,1.62324929,
accionar‡n,4,0.096153846,0.698970004,
accionaria,2,0.048076923,0.477121255,
accionario,8,0.192307692,0.954242509,
accionarios,2,0.048076923,0.477121255,
accionas,7,0.168269231,0.903089987,
accione,8,0.192307692,0.954242509,
accionŽ,2,0.048076923,0.477121255,
accionen,2,0.048076923,0.477121255,
acciones,1441,34.63942308,3.15896526,
accionista,53,1.274038462,1.73239376,
accionistas,154,3.701923077,2.190331698,
accion—,4,0.096153846,0.698970004,
acebo,23,0.552884615,1.380211242,
acecha,65,1.5625,1.819543936,
acechaba,16,0.384615385,1.230448921,
acechaban,3,0.072115385,0.602059991,
acechado,10,0.240384615,1.041392685,
acechador,20,0.480769231,1.322219295,
acechadora,6,0.144230769,0.84509804,
acechadores,6,0.144230769,0.84509804,
acechan,25,0.600961538,1.414973348,
acechando,90,2.163461538,1.959041392,
acech‡ndolo,2,0.048076923,0.477121255,
acech‡ndome,14,0.336538462,1.176091259,
acech‡ndonos,4,0.096153846,0.698970004,
acech‡ndote,5,0.120192308,0.77815125,
acechanzas,12,0.288461538,1.113943352,
acechar,31,0.745192308,1.505149978,
acechara,2,0.048076923,0.477121255,
acechar‡,6,0.144230769,0.84509804,
acechar‡n,4,0.096153846,0.698970004,
acecharŽ,2,0.048076923,0.477121255,
acecharemos,3,0.072115385,0.602059991,
acecharla,3,0.072115385,0.602059991,
acecharme,11,0.264423077,1.079181246,
acecharnos,3,0.072115385,0.602059991,
acecharte,4,0.096153846,0.698970004,
acechas,9,0.216346154,1,
aceches,2,0.048076923,0.477121255,
acecho,67,1.610576923,1.832508913,
aceitada,12,0.288461538,1.113943352,
aceitado,7,0.168269231,0.903089987,
aceitamos,3,0.072115385,0.602059991,
aceitar,7,0.168269231,0.903089987,
aceitar’as,4,0.096153846,0.698970004,
aceite,761,18.29326923,2.881954971,
aceiten,3,0.072115385,0.602059991,
aceites,36,0.865384615,1.568201724,
aceitosa,8,0.192307692,0.954242509,
aceitosas,3,0.072115385,0.602059991,
aceitoso,11,0.264423077,1.079181246,
aceitosos,3,0.072115385,0.602059991,
aceituna,22,0.528846154,1.361727836,
aceitunas,117,2.8125,2.071882007,
acelera,283,6.802884615,2.45331834,
aceleraba,13,0.3125,1.146128036,
aceleraban,2,0.048076923,0.477121255,
aceleraci—n,39,0.9375,1.602059991,
acelerada,34,0.817307692,1.544068044,
aceleradamente,7,0.168269231,0.903089987,
aceleradas,2,0.048076923,0.477121255,
acelerado,108,2.596153846,2.037426498,
acelerador,158,3.798076923,2.201397124,
aceleradores,7,0.168269231,0.903089987,
aceleramos,13,0.3125,1.146128036,
aceleran,24,0.576923077,1.397940009,
acelerando,61,1.466346154,1.792391689,
acelerante,20,0.480769231,1.322219295,
acelerantes,6,0.144230769,0.84509804,
acelerar,195,4.6875,2.292256071,
acelerar‡,12,0.288461538,1.113943352,
acelerar‡s,4,0.096153846,0.698970004,
aceleraremos,4,0.096153846,0.698970004,
acelerar’a,14,0.336538462,1.176091259,
acelerarlo,13,0.3125,1.146128036,
acelerarse,7,0.168269231,0.903089987,
acelerarte,2,0.048076923,0.477121255,
aceleras,10,0.240384615,1.041392685,
aceleraste,4,0.096153846,0.698970004,
acelere,38,0.913461538,1.591064607,
acelerŽ,5,0.120192308,0.77815125,
aceleren,10,0.240384615,1.041392685,
aceleres,17,0.408653846,1.255272505,
acelero,8,0.192307692,0.954242509,
aceler—,38,0.913461538,1.591064607,
acelga,3,0.072115385,0.602059991,
acento,542,13.02884615,2.73479983,
acentos,33,0.793269231,1.531478917,
acentœa,5,0.120192308,0.77815125,
acentuada,7,0.168269231,0.903089987,
acentuado,3,0.072115385,0.602059991,
acentœan,6,0.144230769,0.84509804,
acentuar,10,0.240384615,1.041392685,
acentuar‡,2,0.048076923,0.477121255,
acentuarla,2,0.048076923,0.477121255,
acentuarlo,2,0.048076923,0.477121255,
acentœas,3,0.072115385,0.602059991,
acentu—,2,0.048076923,0.477121255,
acentœo,2,0.048076923,0.477121255,
acepci—n,2,0.048076923,0.477121255,
acepta,786,18.89423077,2.895974732,
aceptaba,73,1.754807692,1.86923172,
aceptaban,14,0.336538462,1.176091259,
aceptabas,6,0.144230769,0.84509804,
aceptabilidad,2,0.048076923,0.477121255,
aceptable,269,6.466346154,2.431363764,
aceptables,41,0.985576923,1.62324929,
aceptaci—n,119,2.860576923,2.079181246,
aceptada,177,4.254807692,2.250420002,
aceptadas,47,1.129807692,1.681241237,
aceptado,538,12.93269231,2.731588765,
aceptados,37,0.889423077,1.579783597,
acept‡is,3,0.072115385,0.602059991,
acŽptala,14,0.336538462,1.176091259,
acŽptalo,187,4.495192308,2.274157849,
acŽptalos,5,0.120192308,0.77815125,
acŽptame,22,0.528846154,1.361727836,
aceptamos,257,6.177884615,2.411619706,
aceptan,297,7.139423077,2.474216264,
aceptando,128,3.076923077,2.11058971,
acept‡ndolo,10,0.240384615,1.041392685,
acept‡ndome,3,0.072115385,0.602059991,
aceptar,2044,49.13461538,3.310693312,
aceptara,99,2.379807692,2,
aceptar‡,192,4.615384615,2.285557309,
acept‡ramos,2,0.048076923,0.477121255,
aceptaran,21,0.504807692,1.342422681,
aceptar‡n,71,1.706730769,1.857332496,
aceptaras,50,1.201923077,1.707570176,
aceptar‡s,65,1.5625,1.819543936,
aceptarŽ,335,8.052884615,2.526339277,
aceptaremos,52,1.25,1.72427587,
aceptar’a,202,4.855769231,2.307496038,
aceptar’amos,5,0.120192308,0.77815125,
aceptar’an,36,0.865384615,1.568201724,
aceptarias,2,0.048076923,0.477121255,
aceptar’as,67,1.610576923,1.832508913,
aceptarla,101,2.427884615,2.008600172,
aceptarlas,12,0.288461538,1.113943352,
aceptarlo,519,12.47596154,2.716003344,
aceptarlos,18,0.432692308,1.278753601,
aceptarme,37,0.889423077,1.579783597,
aceptarnos,11,0.264423077,1.079181246,
aceptaron,245,5.889423077,2.390935107,
aceptarse,7,0.168269231,0.903089987,
aceptarte,18,0.432692308,1.278753601,
aceptas,472,11.34615385,2.674861141,
aceptase,2,0.048076923,0.477121255,
aceptasen,2,0.048076923,0.477121255,
aceptaste,179,4.302884615,2.255272505,
acepte,324,7.788461538,2.511883361,
aceptŽ,384,9.230769231,2.58546073,
acŽptelo,23,0.552884615,1.380211242,
acŽptelos,2,0.048076923,0.477121255,
aceptemos,44,1.057692308,1.653212514,
aceptŽmoslo,39,0.9375,1.602059991,
acepten,111,2.668269231,2.049218023,
acŽptenlo,13,0.3125,1.146128036,
aceptes,172,4.134615385,2.238046103,
acepto,1120,26.92307692,3.049605613,
acept—,502,12.06730769,2.701567985,
acequia,2,0.048076923,0.477121255,
acera,235,5.649038462,2.372912003,
aceras,23,0.552884615,1.380211242,
acerca,6358,152.8365385,3.803388825,
acercaba,132,3.173076923,2.123851641,
acerc‡bamos,10,0.240384615,1.041392685,
acercaban,23,0.552884615,1.380211242,
acercabas,5,0.120192308,0.77815125,
acercadlo,2,0.048076923,0.477121255,
acercado,93,2.235576923,1.973127854,
acŽrcala,3,0.072115385,0.602059991,
acŽrcale,5,0.120192308,0.77815125,
acŽrcalo,23,0.552884615,1.380211242,
acŽrcame,19,0.456730769,1.301029996,
acercamiento,172,4.134615385,2.238046103,
acercamientos,9,0.216346154,1,
acercamos,168,4.038461538,2.227886705,
acercan,271,6.514423077,2.434568904,
acercando,327,7.860576923,2.515873844,
acerc‡ndome,24,0.576923077,1.397940009,
acerc‡ndonos,52,1.25,1.72427587,
acerc‡ndose,212,5.096153846,2.328379603,
acerc‡ndote,14,0.336538462,1.176091259,
