,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,log_prob,surprisal
13324,Fliese,1,fliz@,2,5,2,-4.766031563990702,4.766031563990702
13325,Fliesenleger,4,fliz@nleg@r,4,11,4,-8.74120525558183,8.74120525558183
13326,fliessen,1,flis@n,2,6,2,-4.402486662212063,4.402486662212063
13327,Fliessband,2,flisb&nt,2,8,2,-6.474651312470905,6.474651312470905
13328,flimmern,1,flIm@rn,2,7,2,-5.51317849337207,5.51317849337207
13329,Flimmer,1,flIm@r,2,6,2,-4.885313661637915,4.885313661637915
13330,Flimmerkiste,2,flIm@rkIst@,4,11,4,-8.967946110157818,8.967946110157818
13331,flink,1,flINk,1,5,1,-6.152923039760285,6.152923039760285
13332,Flinkheit,2,flINkhWt,2,8,2,-7.105263205490265,7.105263205490265
13333,Flint,1,flInt,1,5,1,-4.634334012710718,4.634334012710718
13334,Flinte,2,flInt@,2,6,2,-6.163251435499525,6.163251435499525
13335,Flintenkugel,3,flInt@nkug@l,4,12,4,-8.921943534668317,8.921943534668317
13336,Flintenschuss,3,flInt@nSUs,3,10,3,-9.077242059500973,9.077242059500973
13337,Flintglas,0,flIntglas,2,9,2,-6.513477606265087,6.513477606265087
13338,flirren,1,flIr@n,2,6,2,-5.036085058526178,5.036085058526178
13339,Flirt,0,flIrt,1,5,1,-5.031539615803619,5.031539615803619
13340,Flitter,1,flIt@r,2,6,2,-5.020220002932305,5.020220002932305
13341,Flitterglanz,2,flIt@rgl&n=,3,11,3,-8.3755706951055,8.3755706951055
13342,Flittergold,2,flIt@rgOlt,3,10,3,-8.74012723891388,8.74012723891388
13343,Flitterstaat,2,flIt@rStat,3,10,3,-7.805187423201346,7.805187423201346
13344,flitzen,1,flI=@n,2,6,2,-5.133827251332037,5.133827251332037
13345,Flitzbogen,2,flI=bog@n,3,9,3,-5.700090796152772,5.700090796152772
13346,flocken,1,flOk@n,2,6,2,-4.912542926760992,4.912542926760992
13347,Flocke,1,flOk@,2,5,2,-4.902253643998762,4.902253643998762
13348,flockenfoermig,4,flOk@nf/rmIx,4,12,4,-6.358468996299755,6.358468996299755
13349,Floh,1,flo,1,3,1,-4.723296275618082,4.723296275618082
13350,floehen,1,fl|@n,2,5,2,-5.14650170142844,5.14650170142844
13351,Flohzirkus,2,flo=IrkUs,3,9,3,-6.959847682626648,6.959847682626648
13352,Flor,1,flor,1,4,1,-4.643909702067889,4.643909702067889
13353,Flora,1,flora,2,5,2,-5.147978026465724,5.147978026465724
13354,Florband,2,florb&nt,2,8,2,-5.826289501187503,5.826289501187503
13355,Florentiner,0,florEntin@r,4,11,4,-8.643557760468406,8.643557760468406
13356,Florett,0,florEt,2,6,2,-5.612276816355514,5.612276816355514
13357,florieren,0,florir@n,3,8,3,-5.368942315374309,5.368942315374309
13358,Florist,0,florIst,2,7,2,-5.6350460336798465,5.6350460336798465
13359,Floskel,0,flOsk@l,2,7,2,-5.0381834255641404,5.0381834255641404
13360,floskelhaft,2,flOsk@lh&ft,3,11,3,-6.28180372067842,6.28180372067842
13361,Floss,1,flos,1,4,1,-4.765279793055042,4.765279793055042
13362,floessbar,2,fl|sbar,2,7,2,-5.427072125427149,5.427072125427149
13363,Flosse,1,flOs@,2,5,2,-5.340788414044642,5.340788414044642
13364,Floete,0,fl|t@,2,5,2,-4.393829208008961,4.393829208008961
13365,Floetenblaeser,3,fl|t@nbl)z@r,4,12,4,-8.506145534276332,8.506145534276332
13366,floetengehen,3,fl|t@nge@n,4,10,4,-6.772951060059103,6.772951060059103
13367,Floetenton,3,fl|t@nton,3,9,3,-7.95130411952389,7.95130411952389
13368,flotieren,0,flotir@n,3,8,3,-5.296048691029164,5.296048691029164
13369,Floetist,2,fl|tIst,2,7,2,-5.7446688522765195,5.7446688522765195
13370,flott,1,flOt,1,4,1,-4.569333575134906,4.569333575134906
13371,Flotte,1,flOt@,2,5,2,-4.737128831821196,4.737128831821196
13372,flottieren,2,flOtir@n,3,8,3,-5.365020369722653,5.365020369722653
13373,Flottille,0,flOtIlj@,3,8,3,-6.139115715978405,6.139115715978405
13374,flottmachen,2,flOtm&x@n,3,9,3,-5.7767139677038095,5.7767139677038095
13375,flottweg,2,flOtvEk,2,7,2,-5.786328871670615,5.786328871670615
13376,fluchen,1,flux@n,2,6,2,-4.956457398133259,4.956457398133259
13377,Fluch,1,flux,1,4,1,-4.788985667088446,4.788985667088446
13378,Flucher,2,flux@r,2,6,2,-5.421859295637982,5.421859295637982
13379,fluechten,1,flYxt@n,2,7,2,-5.7806809759992355,5.7806809759992355
13380,Flucht,1,flUxt,1,5,1,-4.100755674655929,4.100755674655929
13381,fluchtartig,3,flUxtartIx,3,10,3,-5.973218186092414,5.973218186092414
13382,Fluchtgeschwindigkeit,2,flUxtg@SvIndIxkWt,5,17,5,-8.911161519648653,8.911161519648653
13383,fluechtig,2,flYxtIx,2,7,2,-4.39325930902297,4.39325930902297
13384,Fluechtigkeit,2,flYxtIxkWt,3,10,3,-4.916023871476238,4.916023871476238
13385,Fluechtigkeitsfehler,3,flYxtIxkW=fel@r,5,15,5,-8.250379896249079,8.250379896249079
13386,Fluechtling,2,flYxtlIN,2,8,2,-6.303702675004388,6.303702675004388
13387,Fluechtlingslager,3,flYxtlINslag@r,4,14,4,-9.510138089432361,9.510138089432361
13388,Fluchtlinie,2,flUxtlini@,4,10,4,-6.087411889816471,6.087411889816471
13389,fluchtverdaechtig,2,flUxtfErdExtIx,4,14,4,-8.261994744549023,8.261994744549023
13390,Fluchtversuch,2,flUxtfErzux,3,11,3,-7.425392506826962,7.425392506826962
13391,Fluchtweg,2,flUxtvek,2,8,2,-5.984537995117364,5.984537995117364
13392,fluchwuerdig,2,fluxvYrdIx,3,10,3,-5.940245712704937,5.940245712704937
13393,Flug,1,fluk,1,4,1,-3.891133671510943,3.891133671510943
13394,Flugabwehr,2,fluk&pver,3,9,3,-6.2644336631506246,6.2644336631506246
13395,Flugbahn,2,flukban,2,7,2,-5.463633939570138,5.463633939570138
13396,Flugblatt,2,flukbl&t,2,8,2,-5.6741068400039545,5.6741068400039545
13397,fluegeln,1,flyg@ln,2,7,2,-5.1548987604751,5.1548987604751
13398,Fluegel,1,flyg@l,2,6,2,-5.1056429213606425,5.1056429213606425
13399,Fluegelschlag,2,flyg@lSlak,3,10,3,-7.676967160358995,7.676967160358995
13400,Flugfunk,2,flukfUNk,2,8,2,-6.351707406492933,6.351707406492933
13401,Fluggast,2,flukg&st,2,8,2,-6.389505027473344,6.389505027473344
13402,fluegge,1,flYg@,2,5,2,-5.1287739853915655,5.1287739853915655
13403,Flughafen,2,flukhaf@n,3,9,3,-6.019912253875879,6.019912253875879
13404,Fluglinie,2,fluklini@,4,9,4,-5.584998479145674,5.584998479145674
13405,Flugloch,2,fluklOx,2,7,2,-5.463633939570137,5.463633939570137
13406,Flugplan,2,flukplan,2,8,2,-5.779506711970355,5.779506711970355
13407,Flugplatz,2,flukpl&=,2,8,2,-5.702833539102982,5.702833539102982
13408,Flugpost,2,flukpOst,2,8,2,-6.441731574400076,6.441731574400076
13409,Flugreise,2,flukrWz@,3,8,3,-6.4716734414528,6.4716734414528
13410,flugs,2,flUks,1,5,1,-5.735259025341723,5.735259025341723
13411,Flugsand,2,flukz&nt,2,8,2,-6.152391739461202,6.152391739461202
13412,Flugstunde,2,flukStUnd@,3,10,3,-6.337715385080731,6.337715385080731
13413,Flugtechnik,2,fluktExnIk,3,10,3,-6.13889891005323,6.13889891005323
13414,Flugverkehr,2,flukfErker,3,10,3,-7.429335960648247,7.429335960648247
13415,Flugzeug,2,fluk=Xk,2,7,2,-4.231015415747637,4.231015415747637
13416,Flugzeugabwehr,2,fluk=Xk&pver,4,12,4,-6.542212011705635,6.542212011705635
13417,Flugzeugfuehrer,3,fluk=Xkfyr@r,4,12,4,-6.1979378330695685,6.1979378330695685
13418,Flugzeugtraeger,3,fluk=Xktr)g@r,4,13,4,-6.227451494049656,6.227451494049656
13419,Fluktuation,2,flUktu&=ion,5,11,5,-6.897097990296251,6.897097990296251
13420,fluktuieren,2,flUktuir@n,4,10,4,-6.26402725556562,6.26402725556562
13421,flunkern,1,flUNk@rn,2,8,2,-6.25379819714431,6.25379819714431
13422,Flunkerei,2,flUNk@rW,3,8,3,-7.093466391814383,7.093466391814383
13423,Fluor,1,fluOr,2,5,2,-5.118216932828639,5.118216932828639
13424,Fluor,0,fluOr,2,5,2,-5.118216932828639,5.118216932828639
13425,Fluoreszenz,2,fluorEs=En=,4,11,4,-6.033712856520833,6.033712856520833
13426,fluoreszieren,2,fluorEs=ir@n,5,12,5,-5.560424774988372,5.560424774988372
13427,Flur,1,flur,1,4,1,-4.770400885806453,4.770400885806453
13428,Flur,1,flur,1,4,1,-4.770400885806453,4.770400885806453
13429,Flurbereinigung,3,flurb@rWnIgUN,5,13,5,-9.10177929575412,9.10177929575412
13430,Fluss,1,flUs,1,4,1,-4.246936910746617,4.246936910746617
13431,flussab,2,flUs&p,2,6,2,-6.150118379441085,6.150118379441085
13432,flussauf,2,flUsBf,2,6,2,-5.732545825886857,5.732545825886857
13433,fluessig,2,flYsIx,2,6,2,-4.331674794625266,4.331674794625266
13434,Fluessigkeit,2,flYsIxkWt,3,9,3,-4.957489240526526,4.957489240526526
13435,fluessigmachen,2,flYsIxm&x@n,4,11,4,-6.03828456625577,6.03828456625577
13436,Flusslauf,2,flUslBf,2,7,2,-6.448584948521583,6.448584948521583
13437,Flusspferd,2,flUs+ert,2,8,2,-5.984982360902352,5.984982360902352
13438,Flussregulierung,3,flUsregulirUN,5,13,5,-8.389692114149371,8.389692114149371
13439,Flussschiffahrt,2,flUsSIffart,3,11,3,-7.020828704354424,7.020828704354424
13440,Flussufer,2,flUsuf@r,3,8,3,-6.131917255481362,6.131917255481362
13441,fluestern,1,flYst@rn,2,8,2,-5.817699719474618,5.817699719474618
13442,Fluesterer,2,flYst@r@r,3,9,3,-6.979266133295045,6.979266133295045
13443,Fluesterpropaganda,2,flYst@rprop&g&nda,6,17,6,-10.447419190198723,10.447419190198723
13444,Fluesterton,2,flYst@rton,3,10,3,-8.220733786482645,8.220733786482645
13445,fluten,1,flut@n,2,6,2,-5.02389518895152,5.02389518895152
13446,Flut,1,flut,1,4,1,-4.675341076942814,4.675341076942814
13447,Flutwelle,2,flutvEl@,3,8,3,-6.934884572309964,6.934884572309964
13448,Flutzeit,2,flUt=Wt,2,7,2,-5.7672188942964695,5.7672188942964695
13449,Fock,1,fOk,1,3,1,-4.779816201095895,4.779816201095895
13450,Fockmast,2,fOkm&st,2,7,2,-5.9932498871126665,5.9932498871126665
13451,foederal,0,f|d@ral,3,7,3,-5.788326491552549,5.788326491552549
13452,Foederalismus,2,f|d@ralIsmUs,5,12,5,-7.14163232261011,7.14163232261011
13453,foederalistisch,2,f|d@r&lIstIS,5,12,5,-7.143532276498929,7.143532276498929
13454,Foederation,2,f|d@r&=ion,5,10,5,-5.938614213315215,5.938614213315215
13455,foederativ,2,f|d@r&tif,4,9,4,-6.922245168820358,6.922245168820358
13456,foederieren,0,f|derir@n,4,9,4,-5.617828711312296,5.617828711312296
13457,Fohlen,1,fol@n,2,5,2,-5.032176649563326,5.032176649563326
13458,foehnen,1,f|n@n,2,5,2,-4.983980865709958,4.983980865709958
13459,Foehn,0,f|n,1,3,1,-4.754515279588348,4.754515279588348
13460,Foehnwind,2,f|nvInt,2,7,2,-6.070342461601529,6.070342461601529
13461,Foehre,1,f|r@,2,4,2,-5.122919043671365,5.122919043671365
13462,fokal,2,fokal,2,5,2,-5.204944136768905,5.204944136768905
13463,Fokus,0,fokUs,2,5,2,-4.645510336711427,4.645510336711427
13464,fokussieren,2,fokUsir@n,4,9,4,-5.755684527565581,5.755684527565581
13465,Fokussierung,2,fokUsirUN,4,9,4,-6.063457012930603,6.063457012930603
13466,folgen,1,fOlg@n,2,6,2,-4.275953758318408,4.275953758318408
13467,Folge,2,fOlg@,2,5,2,-3.864096227423818,3.864096227423818
13468,Folgeerscheinung,3,fOlg@ErSWnUN,5,12,5,-6.427913772183596,6.427913772183596
13469,folgend,1,fOlg@nt,2,7,2,-5.112343690085439,5.112343690085439
13470,folgendermassen,3,fOlg@nd@rmas@n,5,14,5,-9.31376982717034,9.31376982717034
13471,folgenderweise,3,fOlg@ndErvWz@,5,13,5,-7.6342483518549855,7.6342483518549855
13472,folgenreich,3,fOlg@nrWx,3,9,3,-6.850378418679182,6.850378418679182
13473,folgenschwer,3,fOlg@nSver,3,10,3,-8.285537681342397,8.285537681342397
13474,folgern,2,fOlg@rn,2,7,2,-5.12324372646598,5.12324372646598
13475,folgerichtig,2,fOlg@rIxtIx,4,11,4,-6.869453646276469,6.869453646276469
13476,Folgerichtigkeit,2,fOlg@rIxtIxkWt,5,14,5,-7.392218208729736,7.392218208729736
13477,folgernd,1,fOlg@rnt,2,8,2,-6.444195865853417,6.444195865853417
13478,Folgerung,2,fOlg@rUN,3,8,3,-5.474198860374666,5.474198860374666
13479,folgewidrig,2,fOlg@vidrIx,4,11,4,-6.175849171977007,6.175849171977007
13480,Folgewidrigkeit,2,fOlg@vidrIxkWt,5,14,5,-7.260014147959698,7.260014147959698
13481,Folgezeit,3,fOlg@=Wt,3,8,3,-5.665099242619202,5.665099242619202
13482,folglich,2,fOlklIx,2,7,2,-5.416917465644285,5.416917465644285
13483,folgsam,2,fOlkzam,2,7,2,-4.602286165034556,4.602286165034556
13484,Folgsamkeit,2,fOlkzamkWt,3,10,3,-4.8823891172574365,4.8823891172574365
13485,Foliant,2,foli&nt,3,7,3,-5.52901587644184,5.52901587644184
13486,Folie,0,foli@,3,5,3,-4.498071882250981,4.498071882250981
13487,foliieren,2,foliir@n,4,8,4,-5.337947660284265,5.337947660284265
13488,Folio,1,folio,3,5,3,-4.864470065460231,4.864470065460231
13489,Folioband,2,foliob&nt,4,9,4,-5.75801210815019,5.75801210815019
13490,Folioblatt,2,foliobl&t,4,9,4,-5.774258599130461,5.774258599130461
13491,Folketing,0,fOlk@tIN,3,8,3,-6.530026932752135,6.530026932752135
13492,Folklore,0,fOlklor@,3,8,3,-5.823665792833453,5.823665792833453
13493,Folklorist,2,fOlklorIst,3,10,3,-5.9292878083470955,5.9292878083470955
13494,folkloristisch,2,fOlklorIstIS,4,12,4,-6.186284718961655,6.186284718961655
13495,Follikel,0,fOlik@l,3,7,3,-5.962108214647473,5.962108214647473
13496,foltern,1,fOlt@rn,2,7,2,-5.011681543356622,5.011681543356622
13497,Folter,1,fOlt@r,2,6,2,-4.5747501434918645,4.5747501434918645
13498,Folterbank,2,fOlt@rb&Nk,3,10,3,-7.843461275272043,7.843461275272043
13499,Folterer,2,fOlt@r@r,3,8,3,-5.598605161694883,5.598605161694883
13500,Folterkammer,2,fOlt@rk&m@r,4,11,4,-7.767079214925092,7.767079214925092
13501,Folterung,2,fOlt@rUN,3,8,3,-5.552446662571557,5.552446662571557
13502,foenen,1,f|n@n,2,5,2,-4.983980865709958,4.983980865709958
13503,Foen,1,f|n,1,3,1,-4.754515279588348,4.754515279588348
13504,Fond,0,f~,1,2,1,-4.813920109872157,4.813920109872157
13505,Fonds,0,f~,1,2,1,-4.813920109872157,4.813920109872157
13506,Fondue,0,f~dy,2,4,2,-5.224307391392134,5.224307391392134
13507,forcieren,0,fOrsir@n,3,8,3,-5.314071462993814,5.314071462993814
13508,forciert,1,fOr=irt,2,7,2,-6.730334287173244,6.730334287173244
13509,fordern,1,fOrd@rn,2,7,2,-4.394314204505195,4.394314204505195
13510,foerdern,1,f/rd@rn,2,7,2,-4.614300749500592,4.614300749500592
13511,Foerderband,2,f/rd@rb&nt,3,10,3,-7.502628028753733,7.502628028753733
13512,Foerderer,2,f/rd@r@r,3,8,3,-5.473120719422711,5.473120719422711
13513,Foerderklasse,2,f/rd@rkl&s@,4,11,4,-8.354107440135158,8.354107440135158
13514,Foerderleistung,2,f/rd@rlWstUN,4,12,4,-8.012758252499891,8.012758252499891
13515,foerderlich,2,f/rd@rlIx,3,9,3,-5.559396674979603,5.559396674979603
13516,Foerderprogramm,2,f/rd@rprogr&m,4,13,4,-7.819645707784239,7.819645707784239
13517,Foerderstufe,2,f/rd@rStuf@,4,11,4,-7.5795864579625984,7.5795864579625984
13518,Forderung,2,fOrd@rUN,3,8,3,-4.345451160447153,4.345451160447153
13519,Foerderung,2,f/rd@rUN,3,8,3,-4.565437705442551,4.565437705442551
13520,Foerderunterricht,2,f/rd@rUnt@rrIxt,5,15,5,-9.714580918045115,9.714580918045115
13521,Foere,1,f|r@,2,4,2,-5.122919043671365,5.122919043671365
13522,Forelle,1,forEl@,3,6,3,-5.373801960900568,5.373801960900568
13523,Forint,1,forInt,2,6,2,-6.204402789911628,6.204402789911628
13524,formen,1,fOrm@n,2,6,2,-4.622082627000088,4.622082627000088
13525,Form,1,fOrm,1,4,1,-3.6719199198890204,3.6719199198890204
13526,formal,2,fOrmal,2,6,2,-4.952882038426315,4.952882038426315
13527,Formalin,1,fOrm&lin,3,8,3,-6.150020571403258,6.150020571403258
13528,formalisieren,2,fOrm&lizir@n,5,12,5,-5.5599394009301975,5.5599394009301975
13529,Formalismus,2,fOrmalIsmUs,4,11,4,-6.79341960710765,6.79341960710765
13530,Formalist,2,fOrm&lIst,3,9,3,-5.984830766976617,5.984830766976617
13531,formalistisch,2,fOrm&lIstIS,4,11,4,-6.0906185464934985,6.0906185464934985
13532,Formalitaet,2,fOrmalit)t,4,10,4,-5.996630756920666,5.996630756920666
13533,formalrechtlich,2,fOrmalrExtlIx,4,13,4,-7.726742384034213,7.726742384034213
13534,Format,2,fOrmat,2,6,2,-4.919341308847767,4.919341308847767
13535,formatieren,2,fOrmatir@n,4,10,4,-6.807768286959219,6.807768286959219
13536,Formation,2,fOrm&=ion,4,9,4,-4.518106494630098,4.518106494630098
13537,formbar,2,fOrmbar,2,7,2,-5.429774255693674,5.429774255693674
13538,Formbarkeit,2,fOrmbarkWt,3,10,3,-6.032413723110521,6.032413723110521
13539,Formel,1,fOrm@l,2,6,2,-4.9708146443666115,4.9708146443666115
13540,formell,2,fOrmEl,2,6,2,-5.38289297804341,5.38289297804341
13541,formelmaessig,2,fOrm@lm)sIx,4,11,4,-6.962948902869894,6.962948902869894
13542,Formenlehre,3,fOrm@nler@,4,10,4,-7.171421561402753,7.171421561402753
13543,formenreich,3,fOrm@nrWx,3,9,3,-6.7294107854352285,6.7294107854352285
13544,Former,2,fOrm@r,2,6,2,-5.048842168601216,5.048842168601216
13545,Formerei,2,fOrm@rW,3,7,3,-5.466031684475532,5.466031684475532
13546,Formfehler,2,fOrmfel@r,3,9,3,-5.979804914361039,5.979804914361039
13547,Formgebung,3,fOrmgebUN,3,9,3,-6.0822687789666405,6.0822687789666405
13548,Formgestaltung,3,fOrmg@St<UN,4,11,3,-7.212008910507393,7.212008910507393
13549,formidabel,0,fOrmidab@l,4,10,4,-6.5288784481360205,6.5288784481360205
13550,formieren,0,fOrmir@n,3,8,3,-4.459389170066575,4.459389170066575
13551,Formierung,2,fOrmirUN,3,8,3,-4.956405771809247,4.956405771809247
13552,foermlich,2,f/rmlIx,2,7,2,-6.200650154302305,6.200650154302305
13553,Foermlichkeit,2,f/rmlIxkWt,3,10,3,-6.655494372273814,6.655494372273814
13554,formlos,2,fOrmlos,2,7,2,-5.602371004138055,5.602371004138055
13555,Formlosigkeit,3,fOrmlozIxkWt,4,12,4,-5.620263277541542,5.620263277541542
13556,Formsache,2,fOrmz&x@,3,8,3,-6.057195194647281,6.057195194647281
13557,Formular,2,fOrmular,3,8,3,-5.3420593665569305,5.3420593665569305
13558,formulieren,2,fOrmulir@n,4,10,4,-5.10400936610765,5.10400936610765
13559,Formulierung,2,fOrmulirUN,4,10,4,-5.765018261898691,5.765018261898691
13560,Formung,2,fOrmUN,2,6,2,-4.99079218439908,4.99079218439908
13561,formvollendet,2,fOrmfOlEnd@t,4,12,4,-8.310360934888642,8.310360934888642
13562,forschen,1,fOrS@n,2,6,2,-4.563291302434651,4.563291302434651
13563,forsch,0,fOrS,1,4,1,-4.8476433712612135,4.8476433712612135
13564,Forsche,2,fOrS@,2,5,2,-5.166417865914239,5.166417865914239
13565,Forscher,2,fOrS@r,2,6,2,-4.389793272305217,4.389793272305217
13566,Forschung,2,fOrSUN,2,6,2,-3.952789844925412,3.952789844925412
13567,Forschungsarbeit,3,fOrSUNs&rbWt,4,12,4,-6.379441316028419,6.379441316028419
13568,Forschungsauftrag,3,fOrSUNsBftrak,4,13,4,-6.858253173083084,6.858253173083084
13569,Forschungsbereich,3,fOrSUNsb@rWx,4,12,4,-6.712138846138151,6.712138846138151
13570,Forschungsbericht,3,fOrSUNsb@rIxt,4,13,4,-7.590318188831657,7.590318188831657
13571,Forschungsergebnis,3,fOrSUNsErgepnIs,5,15,5,-7.040316295965013,7.040316295965013
13572,Forschungsgruppe,3,fOrSUNsgrUp@,4,12,4,-7.160791587974812,7.160791587974812
13573,Forschungsinstitut,3,fOrSUNsInstitut,5,15,5,-7.329883577744878,7.329883577744878
13574,Forschungsmethode,3,fOrSUNsmetod@,5,13,5,-8.388255866958575,8.388255866958575
13575,Forschungsprojekt,3,fOrSUNsprojEkt,4,14,4,-8.169583219802002,8.169583219802002
13576,Forschungsstelle,3,fOrSUNsStEl@,4,12,4,-7.3059587722941295,7.3059587722941295
13577,Forschungszentrum,3,fOrSUNs=EntrUm,4,14,4,-8.903838350417026,8.903838350417026
13578,Forst,1,fOrst,1,5,1,-4.775544406646336,4.775544406646336
13579,Forstamt,2,fOrst&mt,2,8,2,-6.705452958596665,6.705452958596665
13580,Foerster,2,f/rst@r,2,7,2,-5.606290747798925,5.606290747798925
13581,Foersterei,2,f/rst@rW,3,8,3,-6.886916313255468,6.886916313255468
13582,Forstmeister,2,fOrstmWst@r,3,11,3,-6.615059282663559,6.615059282663559
13583,Forstrevier,2,fOrstrevir,3,10,3,-7.443326100661876,7.443326100661876
13584,Forstverwaltung,3,fOrstfErv<UN,4,12,3,-7.824523832538831,7.824523832538831
13585,Forstwirt,2,fOrstvIrt,2,9,2,-7.535644919144981,7.535644919144981
13586,fort,1,fOrt,1,4,1,-4.291645091241513,4.291645091241513
13587,Fort,0,fOrt,1,4,1,-4.291645091241513,4.291645091241513
13588,fortab,2,fOrt&p,2,6,2,-5.96421257282093,5.96421257282093
13589,fortan,2,fOrt&n,2,6,2,-6.0410629529127835,6.0410629529127835
13590,Fortbestand,2,fOrtb@St&nt,3,11,3,-6.406828639879716,6.406828639879716
13591,fortbestehen,2,fOrtb@Ste@n,4,11,4,-6.568570676816563,6.568570676816563
13592,fortbewegen,2,fOrtb@veg@n,4,11,4,-7.13916964058264,7.13916964058264
13593,Fortbewegung,2,fOrtb@vegUN,4,11,4,-6.01937055457723,6.01937055457723
13594,fortbilden,2,fOrtbIld@n,3,10,3,-6.503851054130918,6.503851054130918
13595,Fortbildung,2,fOrtbIldUN,3,10,3,-5.8034284478974225,5.8034284478974225
13596,fortbleiben,2,fOrtblWb@n,3,10,3,-5.695536347340665,5.695536347340665
13597,fortbringen,2,fOrtbrIN@n,3,10,3,-5.62367072438062,5.62367072438062
13598,fortdauern,2,fOrtdB@rn,3,9,3,-5.279270483201777,5.279270483201777
13599,Fortdauer,1,fOrtdB@r,3,8,3,-5.258513250040134,5.258513250040134
13600,fortdauernd,1,fOrtdB@rnt,3,10,3,-6.482872481788774,6.482872481788774
13601,forte,1,fOrt@,2,5,2,-4.964555273982491,4.964555273982491
13602,Forte,1,fOrt@,2,5,2,-4.964555273982491,4.964555273982491
13603,fortentwickeln,2,fOrtEntvIk@ln,4,13,4,-8.02961034789453,8.02961034789453
13604,Fortentwicklung,2,fOrtEntvIklUN,4,13,4,-7.339744398831006,7.339744398831006
13605,forterben,2,fOrtErb@n,3,9,3,-6.558675977341101,6.558675977341101
13606,fortfahren,2,fOrtfar@n,3,9,3,-6.037879176978089,6.037879176978089
13607,fortfallen,2,fOrtf&l@n,3,9,3,-5.616018183140477,5.616018183140477
13608,Fortfall,1,fOrtf&l,2,7,2,-5.379223564964155,5.379223564964155
13609,fortfliegen,2,fOrtflig@n,3,10,3,-6.083330339609265,6.083330339609265
13610,fortfuehren,2,fOrtfyr@n,3,9,3,-5.39439766527444,5.39439766527444
13611,Fortfuehrung,2,fOrtfyrUN,3,9,3,-5.701684525148096,5.701684525148096
13612,Fortgang,2,fOrtg&N,2,7,2,-5.572019222332872,5.572019222332872
13613,fortgehen,2,fOrtge@n,3,8,3,-5.789314128074686,5.789314128074686
13614,fortgeschritten,1,fOrtg@SrIt@n,4,12,4,-8.279205147407854,8.279205147407854
13615,Fortgeschrittene,2,fOrtg@SrIt@n@,5,13,5,-9.95246101982482,9.95246101982482
13616,fortgesetzt,1,fOrtg@zE=t,3,10,3,-6.675209138951727,6.675209138951727
13617,forthaben,2,fOrthab@n,3,9,3,-6.398016761824527,6.398016761824527
13618,forthin,2,fOrthIn,2,7,2,-4.99721911090931,4.99721911090931
13619,Fortifikation,2,fOrtifik&=ion,6,13,6,-6.188841454320938,6.188841454320938
13620,fortifizieren,2,fOrtifi=ir@n,5,12,5,-6.114947314670902,6.114947314670902
13621,Fortissimo,0,fOrtIsimo,4,9,4,-7.2736495157765955,7.2736495157765955
13622,fortjagen,2,fOrtjag@n,3,9,3,-5.699381256367698,5.699381256367698
13623,fortkommen,2,fOrtkOm@n,3,9,3,-6.019108166195409,6.019108166195409
13624,Fortkommen,1,fOrtkOm@n,3,9,3,-6.019108166195409,6.019108166195409
13625,fortkoennen,2,fOrtk/n@n,3,9,3,-6.106952063686855,6.106952063686855
13626,fortlaufen,2,fOrtlBf@n,3,9,3,-6.371994055500754,6.371994055500754
