,Word,CompCnt,PhonDISC,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
301,Abhaengigkeitsverhaeltnis,3,&phENIxkW=fErhEltnIs,7,20,7,False,0,-9.849256527267535,9.849256527267535
302,abhaermen,2,&phErm@n,3,8,3,False,0,-6.360401413740536,6.360401413740536
303,abhaerten,2,&phErt@n,3,8,3,False,0,-5.808479693926473,5.808479693926473
304,Abhaertung,2,&phErtUN,3,8,3,False,0,-5.638080434926565,5.638080434926565
305,abhauen,2,&phB@n,3,6,3,False,0,-5.1313387876122425,5.1313387876122425
306,abheben,2,&pheb@n,3,7,3,False,0,-5.281817408824747,5.281817408824747
307,abhebern,2,&pheb@rn,3,8,3,False,0,-6.566095615367318,6.566095615367318
308,abheften,2,&phEft@n,3,8,3,False,0,-5.762127357915066,5.762127357915066
309,abhelfen,2,&phElf@n,3,8,3,False,0,-5.703504203715417,5.703504203715417
310,abhetzen,2,&phE=@n,3,7,3,False,0,-5.542071145127694,5.542071145127694
311,abheuern,2,&phX@rn,3,7,3,False,0,-5.582273693376186,5.582273693376186
312,Abhilfe,1,&phIlf@,3,7,3,False,0,-5.429382087969211,5.429382087969211
313,Abhitze,2,&phI=@,3,6,3,False,0,-5.392152819112787,5.392152819112787
314,abholen,2,&phol@n,3,7,3,False,0,-4.854657150872381,4.854657150872381
315,abhold,2,&phOlt,2,6,2,False,0,-5.10065056811358,5.10065056811358
316,Abholer,2,&phol@r,3,7,3,False,0,-6.133864093554279,6.133864093554279
317,abholzen,2,&phOl=@n,3,8,3,False,0,-5.765188907300523,5.765188907300523
318,Abholzung,2,&phOl=UN,3,8,3,False,0,-5.94494530769941,5.94494530769941
319,abhoeren,2,&ph7r@n,3,7,2,False,0,-5.292335118358689,5.292335118358689
320,abhorchen,2,&phOrx@n,3,8,3,False,0,-5.588966329823159,5.588966329823159
321,Abiogenese,0,&biogenez@,6,10,6,False,0,-6.549577314364626,6.549577314364626
322,abirren,2,&pIr@n,3,6,3,False,0,-5.652729318260127,5.652729318260127
323,Abitur,0,&bitur,3,6,3,False,0,-4.925912861127604,4.925912861127604
324,Abiturient,2,&bituriEnt,5,10,5,False,0,-6.970562505050033,6.970562505050033
325,Abiturientin,2,&bituriEntIn,6,12,6,False,0,-7.922410353530303,7.922410353530303
326,Abjudikation,2,&pjudik&=ion,6,12,6,False,0,-6.145488583641052,6.145488583641052
327,abjudizieren,2,&pjudi=ir@n,5,11,5,False,0,-5.987536790056709,5.987536790056709
328,abkaemmen,2,&pkEm@n,3,7,3,False,0,-5.2873767735567885,5.2873767735567885
329,abkaempfen,2,&pkEm8@n,3,8,3,False,0,-5.493232241174697,5.493232241174697
330,abkanzeln,2,&pk&n=@ln,3,9,3,False,0,-7.032824083712627,7.032824083712627
331,Abkanzelung,2,&pk&n=@lUN,4,10,4,False,0,-8.149282754870478,8.149282754870478
332,abkapiteln,2,&pk&pit@ln,4,10,4,False,0,-6.627779499705694,6.627779499705694
333,abkapseln,2,&pk&ps@ln,3,9,3,False,0,-4.911902205513515,4.911902205513515
334,Abkapselung,2,&pk&ps@lUN,4,10,4,False,0,-5.2358726138169365,5.2358726138169365
335,Abkapslung,2,&pk&pslUN,3,9,3,False,0,-5.971999538550773,5.971999538550773
336,abkarten,2,&pkart@n,3,8,3,False,0,-6.208261031789315,6.208261031789315
337,abkassieren,2,&pk&sir@n,4,9,4,False,0,-5.477503170887516,5.477503170887516
338,abkaufen,2,&pkBf@n,3,7,3,False,0,-5.168850166634859,5.168850166634859
339,abkehren,2,&pker@n,3,7,3,False,0,-5.218184938005961,5.218184938005961
340,Abkehr,1,&pker,2,5,2,False,0,-4.934138255134998,4.934138255134998
341,abkippen,2,&pkIp@n,3,7,3,False,0,-5.648262317146043,5.648262317146043
342,abklappern,2,&pkl&p@rn,3,9,3,False,0,-5.862390171152299,5.862390171152299
343,abklaeren,2,&pkl9r@n,3,8,2,False,0,-6.251048653684749,6.251048653684749
344,abklatschen,2,&pkl&J@n,3,8,3,False,0,-5.255625722375591,5.255625722375591
345,Abklatsch,1,&pkl&J,2,6,2,False,0,-5.207813009038902,5.207813009038902
346,abklemmen,2,&pklEm@n,3,8,3,False,0,-5.469518712040909,5.469518712040909
347,abklingen,2,&pklIN@n,3,8,3,False,0,-5.572468653640142,5.572468653640142
348,abklopfen,2,&pklO8@n,3,8,3,False,0,-5.4383217240390485,5.4383217240390485
349,abknabbern,2,&pkn&b@rn,3,9,3,False,0,-5.398555800136462,5.398555800136462
350,abknallen,2,&pkn&l@n,3,8,3,False,0,-5.453210475939942,5.453210475939942
351,abknappen,2,&pkn&p@n,3,8,3,False,0,-5.159033951987463,5.159033951987463
352,abknapsen,2,&pkn&ps@n,3,9,3,False,0,-6.517803858355253,6.517803858355253
353,abknicken,2,&pknIk@n,3,8,3,False,0,-5.426202831615723,5.426202831615723
354,abknoepfen,2,&pkn/8@n,3,8,3,False,0,-5.259983573145845,5.259983573145845
355,abkochen,2,&pkOx@n,3,7,3,False,0,-5.765433535310485,5.765433535310485
356,abkommen,2,&pkOm@n,3,7,3,False,1,-4.220592406788699,4.220592406788699
357,abkommandieren,2,&pkOm&ndir@n,5,12,5,False,0,-6.3392376071078145,6.3392376071078145
358,Abkomme,2,&pkOm@,3,6,3,False,0,-5.7948664269801196,5.7948664269801196
359,Abkommen,2,&pkOm@n,3,7,3,False,1,-4.220592406788699,4.220592406788699
360,Abkommenschaft,2,&pkOm@nS&ft,4,11,4,False,0,-7.179393775027417,7.179393775027417
361,abkoemmlich,2,&pk/mlIx,3,8,3,False,0,-4.96230444171221,4.96230444171221
362,Abkoemmling,2,&pk/mlIN,3,8,3,False,0,-4.98356759898385,4.98356759898385
363,abkoennen,2,&pk/n@n,3,7,3,False,0,-5.227194592639215,5.227194592639215
364,abkonterfeien,2,&pkOnt@rfW@n,5,12,5,False,0,-10.089290736175245,10.089290736175245
365,abkoppeln,2,&pkOp@ln,3,8,3,False,0,-5.779439839961489,5.779439839961489
366,abkragen,2,&pkrag@n,3,8,3,False,0,-5.377948931084472,5.377948931084472
367,abkratzen,2,&pkr&=@n,3,8,3,False,0,-6.183146841108782,6.183146841108782
368,abkriegen,2,&pkrig@n,3,8,3,False,0,-5.501813922641075,5.501813922641075
369,abkuehlen,2,&pkyl@n,3,7,3,False,0,-5.325220394505136,5.325220394505136
370,abkuendigen,2,&pkYndIg@n,4,10,4,False,0,-5.884235820411434,5.884235820411434
371,Abkunft,1,&pkUnft,2,7,2,False,0,-5.451338682699578,5.451338682699578
372,abkupfern,2,&pkU8@rn,3,8,3,False,0,-5.703315463542949,5.703315463542949
373,abkuerzen,2,&pkYr=@n,3,8,3,False,0,-4.916938175876532,4.916938175876532
374,Abkuerzung,2,&pkYr=UN,3,8,3,False,0,-4.742052724839542,4.742052724839542
375,Abkuerzungssprache,3,&pkYr=UNsSprax@,5,15,5,False,0,-8.332645705728222,8.332645705728222
376,Abkuerzungsverzeichnis,3,&pkYr=UNsfEr=WxnIs,6,18,6,False,0,-9.493248557023435,9.493248557023435
377,Abkuerzungszeichen,3,&pkYr=UNs=Wx@n,5,14,5,False,0,-6.667146385745636,6.667146385745636
378,abladen,2,&plad@n,3,7,3,False,0,-4.752233817220154,4.752233817220154
379,Abladeplatz,3,&plad@pl&=,4,10,4,False,0,-6.0658763477743864,6.0658763477743864
380,Ablader,2,&plad@r,3,7,3,False,0,-5.346973286145525,5.346973286145525
381,Abladung,2,&pladUN,3,7,3,False,0,-4.817572754238557,4.817572754238557
382,Ablage,1,&plag@,3,6,3,False,0,-4.72024325353044,4.72024325353044
383,ablagern,2,&plag@rn,3,8,3,False,0,-5.76280462284587,5.76280462284587
384,Ablagerung,2,&plag@rUN,4,9,4,False,0,-5.918462257868885,5.918462257868885
385,ablandig,3,&pl&ndIx,3,8,3,False,0,-7.484840227563394,7.484840227563394
386,ablassen,2,&pl&s@n,3,7,3,False,0,-5.445754466128083,5.445754466128083
387,Ablass,1,&pl&s,2,5,2,False,0,-5.179245295710344,5.179245295710344
388,Ablassbrief,2,&pl&sbrif,3,9,3,False,0,-6.183960312624142,6.183960312624142
389,Ablation,0,&pl&=ion,4,8,4,False,0,-6.258252052229909,6.258252052229909
390,Ablativ,0,&bl&tif,3,7,3,False,0,-6.393315195903719,6.393315195903719
391,Ablativus,0,&bl&tivUs,4,9,4,False,0,-8.519511426101882,8.519511426101882
392,ablaufen,2,&plBf@n,3,7,3,False,0,-4.966193938384078,4.966193938384078
393,Ablauf,1,&plBf,2,5,2,False,0,-4.308042189864137,4.308042189864137
394,Ablaufrinne,2,&plBfrIn@,4,9,4,False,0,-7.181429859829311,7.181429859829311
395,ablaugen,2,&plBg@n,3,7,3,False,0,-6.132184991231773,6.132184991231773
396,ablauten,2,&plBt@n,3,7,3,False,0,-5.344274526753949,5.344274526753949
397,Ablaut,2,&plBt,2,5,2,False,0,-4.9799869051639725,4.9799869051639725
398,ableben,2,&pleb@n,3,7,3,False,1,-5.517726773678335,5.517726773678335
399,Ableben,1,&pleb@n,3,7,3,False,1,-5.517726773678335,5.517726773678335
400,ablecken,2,&plEk@n,3,7,3,False,0,-6.442411807013582,6.442411807013582
401,abledern,2,&pled@rn,3,8,3,False,0,-5.947085741539278,5.947085741539278
402,ablegen,2,&pleg@n,3,7,3,False,0,-5.324456148814958,5.324456148814958
403,Ableger,2,&pleg@r,3,7,3,False,0,-5.632294456223985,5.632294456223985
404,ablehnen,2,&plen@n,3,7,3,False,0,-5.815471883519683,5.815471883519683
405,Ablehnung,2,&plenUN,3,7,3,False,0,-5.299116036336415,5.299116036336415
406,ableiern,2,&plW@rn,3,7,3,False,0,-5.522479557721152,5.522479557721152
407,ableisten,2,&plWst@n,3,8,3,False,0,-6.76772466708056,6.76772466708056
408,ableiten,2,&plWt@n,3,7,3,False,0,-5.211596431629388,5.211596431629388
409,Ableitung,2,&plWtUN,3,7,3,False,0,-4.8142793933861885,4.8142793933861885
410,Ableitungssilbe,3,&plWtUNszIlb@,5,13,5,False,0,-9.620710438480918,9.620710438480918
411,ablenken,2,&plENk@n,3,8,3,False,0,-5.513364421642232,5.513364421642232
412,Ablenkung,2,&plENkUN,3,8,3,False,0,-5.414378838795056,5.414378838795056
413,Ablenkungsmanoever,3,&plENkUNsm&n7v@r,6,16,5,False,0,-9.371315401725939,9.371315401725939
414,ablesen,2,&plez@n,3,7,3,False,0,-5.093207558641862,5.093207558641862
415,Ableser,2,&plez@r,3,7,3,False,0,-5.427639248523231,5.427639248523231
416,ableugnen,2,&plXgn@n,3,8,3,False,0,-5.6342515869257905,5.6342515869257905
417,ablichten,2,&plIxt@n,3,8,3,False,0,-7.367721648224261,7.367721648224261
418,abliefern,2,&plif@rn,3,8,3,False,0,-5.449159526934139,5.449159526934139
419,Ablieferung,2,&plif@rUN,4,9,4,False,0,-5.496296749683318,5.496296749683318
420,Ablieferungssoll,3,&plif@rUNszOl,5,13,5,False,0,-9.31917970287071,9.31917970287071
421,abliegen,2,&plig@n,3,7,3,False,0,-5.143377668028093,5.143377668028093
422,ablisten,2,&plIst@n,3,8,3,False,0,-7.074257131760574,7.074257131760574
423,ablochen,2,&plOx@n,3,7,3,False,0,-5.45157410899263,5.45157410899263
424,ablocken,2,&plOk@n,3,7,3,False,0,-5.652764215112406,5.652764215112406
425,ablohnen,2,&plon@n,3,7,3,False,0,-5.996545969933322,5.996545969933322
426,abloesen,2,&pl7z@n,3,7,2,False,0,-5.086950024557259,5.086950024557259
427,abloeschen,2,&pl/S@n,3,7,3,False,0,-5.321784886699441,5.321784886699441
428,Abloese,2,&pl7z@,3,6,2,False,0,-5.615986757454621,5.615986757454621
429,Abloesung,2,&pl7zUN,3,7,2,False,0,-4.619310660556796,4.619310660556796
430,abluchsen,2,&plUks@n,3,8,3,False,0,-5.924899204426485,5.924899204426485
431,Abluft,2,&plUft,2,6,2,False,0,-5.760524552278282,5.760524552278282
432,abmachen,2,&pm&x@n,3,7,3,False,0,-4.789447378534354,4.789447378534354
433,Abmachung,2,&pm&xUN,3,7,3,False,0,-4.948935702468734,4.948935702468734
434,abmagern,2,&pmag@rn,3,8,3,False,0,-5.77133682528906,5.77133682528906
435,Abmagerung,2,&pmag@rUN,4,9,4,False,0,-5.926994460312075,5.926994460312075
436,abmalen,2,&pmal@n,3,7,3,False,0,-5.953823155455359,5.953823155455359
437,Abmarsch,2,&pm&rS,2,6,2,False,0,-4.808331272418789,4.808331272418789
438,abmarschbereit,2,&pm&rSb@rWt,4,11,4,False,0,-7.045940186176035,7.045940186176035
439,abmarschieren,2,&pm&rSir@n,4,10,4,False,0,-5.301495657789198,5.301495657789198
440,abmehren,2,&pmer@n,3,7,3,False,0,-6.042046683871044,6.042046683871044
441,abmeiern,2,&pmW@rn,3,7,3,False,0,-5.340461704809968,5.340461704809968
442,Abmeierung,2,&pmW@rUN,4,8,4,False,0,-5.738694389633944,5.738694389633944
443,abmelden,2,&pmEld@n,3,8,3,False,0,-5.303114918161862,5.303114918161862
444,Abmeldung,2,&pmEldUN,3,8,3,False,0,-5.24725303184533,5.24725303184533
445,abmergeln,2,&pmErg@ln,3,9,3,False,0,-6.5889775491847224,6.5889775491847224
446,abmessen,2,&pmEs@n,3,7,3,False,0,-5.228930235859821,5.228930235859821
447,Abmessung,2,&pmEsUN,3,7,3,False,0,-5.033326080598223,5.033326080598223
448,abmontieren,2,&pmOntir@n,4,10,4,False,0,-6.076200998479621,6.076200998479621
449,abmueden,2,&pmyd@n,3,7,3,False,0,-5.679073778751568,5.679073778751568
450,abmuehen,2,&pmy@n,3,6,3,False,0,-5.177528486304035,5.177528486304035
451,abmurksen,2,&pmUrks@n,3,9,3,False,0,-5.6250218704239074,5.6250218704239074
452,abmustern,2,&pmUst@rn,3,9,3,False,0,-5.622374863146874,5.622374863146874
453,Abmusterung,2,&pmUst@rUN,4,10,4,False,0,-6.194489015178382,6.194489015178382
454,abnabeln,2,&pnab@ln,3,8,3,False,0,-6.673707185791913,6.673707185791913
455,abnagen,2,&pnag@n,3,7,3,False,0,-6.094342541083763,6.094342541083763
456,abnaehen,2,&pn9@n,3,6,2,False,0,-4.9683829039029535,4.9683829039029535
457,Abnaeher,2,&pn9@r,3,6,2,False,0,-5.773673514793099,5.773673514793099
458,Abnahme,1,&pnam@,3,6,3,False,0,-4.915640980064775,4.915640980064775
459,abnehmen,2,&pnem@n,3,7,3,False,0,-4.596739726878054,4.596739726878054
460,Abnehmer,2,&pnem@r,3,7,3,False,0,-5.0176612549312924,5.0176612549312924
461,Abnehmerland,2,&pnem@rl&nt,4,11,4,False,0,-8.02792898579708,8.02792898579708
462,abneigen,2,&pnWg@n,3,7,3,False,0,-5.306718616019688,5.306718616019688
463,Abneigung,2,&pnWgUN,3,7,3,False,0,-5.041375357797161,5.041375357797161
464,abnibbeln,2,&pnIb@ln,3,8,3,False,0,-5.384364813835245,5.384364813835245
465,abnorm,2,&pnOrm,2,6,2,False,0,-5.3915395834971,5.3915395834971
466,abnormal,2,&pnOrmal,3,8,3,False,0,-5.569620224746977,5.569620224746977
467,Abnormitaet,2,&pnOrmit9t,4,10,3,False,0,-6.880802302445062,6.880802302445062
468,abnoetigen,2,&pn7tIg@n,4,9,3,False,0,-5.525436624375165,5.525436624375165
469,abnutzen,2,&pnU=@n,3,7,3,False,0,-5.234235577346137,5.234235577346137
470,abnuetzen,2,&pnY=@n,3,7,3,False,0,-5.391518000235312,5.391518000235312
471,Abnutzung,2,&pnU=UN,3,7,3,False,0,-5.0823803021966905,5.0823803021966905
472,Abnuetzung,2,&pnY=UN,3,7,3,False,0,-5.204951785048499,5.204951785048499
473,Abonnement,0,&bOn@mq,4,7,4,False,0,-4.928463538033112,4.928463538033112
474,Abonnementskarte,3,&bOn@mqsk&rt@,6,13,6,False,0,-6.803223835988504,6.803223835988504
475,Abonnent,1,&bOnEnt,3,7,3,False,0,-5.861063176881482,5.861063176881482
476,abonnieren,1,&bOnir@n,4,8,4,False,0,-5.3664658013552,5.3664658013552
477,abordnen,2,&pOrdn@n,3,8,3,False,0,-5.621128382872562,5.621128382872562
478,Abordnung,2,&pOrdnUN,3,8,3,False,0,-5.1507019049647385,5.1507019049647385
479,Abort,2,&bOrt,2,5,2,False,0,-4.716459546987622,4.716459546987622
480,abortieren,2,&bOrtir@n,4,9,4,False,0,-5.719154843748208,5.719154843748208
481,abortiv,2,&bOrtif,3,7,3,False,0,-6.738991900166634,6.738991900166634
482,abpacken,2,&pp&k@n,3,7,3,False,0,-5.174345026193869,5.174345026193869
483,abparken,2,&pp&rk@n,3,8,3,False,0,-6.509300399601837,6.509300399601837
484,abpassen,2,&pp&s@n,3,7,3,False,0,-5.308035923237978,5.308035923237978
485,abpausen,2,&ppBz@n,3,7,3,False,0,-6.114051217148511,6.114051217148511
486,abperlen,2,&ppErl@n,3,8,3,False,0,-5.958637479348191,5.958637479348191
487,abpfeifen,2,&p8Wf@n,3,7,3,False,0,-5.676973773421706,5.676973773421706
488,abpfluecken,2,&p8lYk@n,3,8,3,False,0,-5.598480475258544,5.598480475258544
489,abphotographieren,2,&pfotogr&fir@n,6,14,6,False,1,-7.256835986579678,7.256835986579678
490,abpinnen,2,&ppIn@n,3,7,3,False,0,-5.6940386118391615,5.6940386118391615
491,abplagen,2,&pplag@n,3,8,3,False,0,-5.71204932026678,5.71204932026678
492,abplatten,2,&ppl&t@n,3,8,3,False,0,-6.163195542965508,6.163195542965508
493,abprallen,2,&ppr&l@n,3,8,3,False,0,-5.1578086556499345,5.1578086556499345
494,Abprall,1,&ppr&l,2,6,2,False,0,-5.088845804867279,5.088845804867279
495,abpressen,2,&pprEs@n,3,8,3,False,0,-5.88298818891407,5.88298818891407
496,abprotzen,2,&pprO=@n,3,8,3,False,0,-5.424918133952163,5.424918133952163
497,abputzen,2,&ppU=@n,3,7,3,False,0,-5.239027928503718,5.239027928503718
498,Abputz,1,&ppU=,2,5,2,False,0,-4.947484815794402,4.947484815794402
499,abquaelen,2,&pkv9l@n,3,8,2,False,0,-5.36944310260744,5.36944310260744
500,abqualifizieren,2,&pkv&lifi=ir@n,6,14,6,False,0,-6.4112107705035415,6.4112107705035415
501,abrackern,2,&pr&k@rn,3,8,3,False,0,-6.891916647926706,6.891916647926706
502,abrahmen,2,&pram@n,3,7,3,False,0,-5.5974343067938275,5.5974343067938275
503,Abrakadabra,0,abr&k&dabra,5,11,5,False,0,-8.586234774941367,8.586234774941367
504,abrasieren,2,&pr&zir@n,4,9,4,False,0,-5.720716324239919,5.720716324239919
505,Abrasion,0,&br&zion,4,8,4,False,0,-6.605980606268908,6.605980606268908
506,abraten,2,&prat@n,3,7,3,False,0,-5.470060156464677,5.470060156464677
507,abraeumen,2,&prXm@n,3,7,3,False,0,-5.320434389941726,5.320434389941726
508,Abraum,1,&prBm,2,5,2,False,0,-4.93322691039228,4.93322691039228
509,Abraumsalz,2,&prBmz&l=,3,9,3,False,0,-6.4007837896728255,6.4007837896728255
510,Abraxas,1,&br&ks&s,3,8,3,False,0,-7.677310770740847,7.677310770740847
511,abreagieren,2,&pre&gir@n,5,10,5,False,0,-5.710913506058467,5.710913506058467
512,abrebeln,2,&preb@ln,3,8,3,False,0,-6.844759339707419,6.844759339707419
513,abrechnen,2,&prExn@n,3,8,3,False,0,-6.371771235590885,6.371771235590885
514,Abrechnung,2,&prExnUN,3,8,3,False,0,-6.331523726653789,6.331523726653789
515,Abrechte,3,&prExt@,3,7,3,False,0,-7.631041907355672,7.631041907355672
516,Abrede,2,&pred@,3,6,3,False,0,-5.338381197331117,5.338381197331117
517,abregen,2,&preg@n,3,7,3,False,0,-5.650610944443736,5.650610944443736
518,abreiben,2,&prWb@n,3,7,3,False,0,-5.1177526939774225,5.1177526939774225
519,Abreibung,2,&prWbUN,3,7,3,False,0,-4.982178429758549,4.982178429758549
520,abreichen,2,&prWx@n,3,7,3,False,0,-4.8257318483629685,4.8257318483629685
521,abreisen,2,&prWz@n,3,7,3,False,0,-5.23010574075055,5.23010574075055
522,Abreise,2,&prWz@,3,6,3,False,0,-5.220068026072887,5.220068026072887
523,abreissen,2,&prWs@n,3,7,3,False,0,-6.271478156427856,6.271478156427856
524,Abreissblock,2,&prWsblOk,3,9,3,False,0,-7.359759289347309,7.359759289347309
525,Abreisskalender,2,&prWsk&lEnd@r,5,13,5,False,0,-9.543643015450915,9.543643015450915
526,abreiten,2,&prWt@n,3,7,3,False,0,-5.538208801818875,5.538208801818875
527,abrichten,2,&prIxt@n,3,8,3,False,0,-5.783433110331539,5.783433110331539
528,Abrichter,2,&prIxt@r,3,8,3,False,0,-6.07727749675583,6.07727749675583
529,Abrichtung,2,&prIxtUN,3,8,3,False,0,-5.576016612842181,5.576016612842181
530,Abrieb,1,&prip,2,5,2,False,0,-5.028344258135803,5.028344258135803
531,abriebfest,2,&pripfEst,3,9,3,False,0,-6.094687409283274,6.094687409283274
532,abriegeln,2,&prig@ln,3,8,3,False,0,-5.83811841424702,5.83811841424702
533,Abriegelung,2,&prig@lUN,4,9,4,False,0,-6.108138293221795,6.108138293221795
534,Abrieglung,2,&priglUN,3,8,3,False,0,-5.451488128598549,5.451488128598549
535,abringen,2,&prIN@n,3,7,3,False,0,-5.2173135866989275,5.2173135866989275
536,Abriss,1,&prIs,2,5,2,False,0,-5.403738203273343,5.403738203273343
537,abrollen,2,&prOl@n,3,7,3,False,0,-5.437142069446016,5.437142069446016
538,abruecken,2,&prYk@n,3,7,3,False,0,-5.274105364683396,5.274105364683396
539,abrufen,2,&pruf@n,3,7,3,False,0,-5.181753188708449,5.181753188708449
540,Abruf,1,&pruf,2,5,2,False,0,-4.670359313857526,4.670359313857526
541,abrufbereit,2,&prufb@rWt,4,10,4,False,0,-6.388199177538262,6.388199177538262
542,abrunden,2,&prUnd@n,3,8,3,False,0,-5.494509299902345,5.494509299902345
543,Abrundung,2,&prUndUN,3,8,3,False,0,-5.743653151129663,5.743653151129663
544,abrupfen,2,&prU8@n,3,7,3,False,0,-5.035845963520307,5.035845963520307
545,abrupt,1,&prUpt,2,6,2,False,0,-5.475770605074782,5.475770605074782
546,abruesten,2,&prYst@n,3,8,3,False,0,-5.327952538257881,5.327952538257881
547,Abruestung,2,&prYstUN,3,8,3,False,0,-5.104073513436597,5.104073513436597
548,Abruestungskonferenz,3,&prYstUNskOnferEn=,6,18,6,False,0,-10.292655667408052,10.292655667408052
549,abrutschen,2,&prUJ@n,3,7,3,False,0,-5.2791770827326046,5.2791770827326046
550,absacken,2,&pz&k@n,3,7,3,False,0,-5.298397004631571,5.298397004631571
551,absagen,2,&pzag@n,3,7,3,False,0,-4.961582794535176,4.961582794535176
552,absaegen,2,&pz9g@n,3,7,2,False,0,-5.5956912532730705,5.5956912532730705
553,Absage,2,&pzag@,3,6,3,False,0,-5.33021301407322,5.33021301407322
554,absahnen,2,&pzan@n,3,7,3,False,0,-5.812592212766945,5.812592212766945
555,Absatz,1,&pz&=,2,5,2,False,0,-4.496383527303901,4.496383527303901
556,Absatzgebiet,2,&pz&=g@bit,4,10,4,False,0,-6.168971961235174,6.168971961235174
557,absatzweise,2,&pz&=vWz@,4,9,4,False,0,-5.571754852594504,5.571754852594504
558,absaufen,2,&pzBf@n,3,7,3,False,0,-5.230181040547706,5.230181040547706
559,abschaben,2,&pSab@n,3,7,3,False,0,-5.839760801245747,5.839760801245747
560,abschaffen,2,&pS&f@n,3,7,3,False,0,-5.734455644832557,5.734455644832557
561,Abschaffung,2,&pS&fUN,3,7,3,False,0,-5.457578683195302,5.457578683195302
562,abschalten,2,&pS<@n,3,6,2,False,0,-5.136312037483238,5.136312037483238
563,abschatten,2,&pS&t@n,3,7,3,False,0,-5.01112320846754,5.01112320846754
564,abschattieren,2,&pS&tir@n,4,9,4,False,0,-5.273197043452365,5.273197043452365
565,Abschattung,2,&pS&tUN,3,7,3,False,0,-5.232680903226903,5.232680903226903
566,abschaetzen,2,&pSE=@n,3,7,3,False,0,-4.984618693492467,4.984618693492467
567,abschaetzig,2,&pSE=Ix,3,7,3,False,0,-5.321713905217912,5.321713905217912
568,Abschaum,2,&pSBm,2,5,2,False,0,-5.110621598217106,5.110621598217106
569,abscheiden,2,&pSWd@n,3,7,3,False,0,-5.541953726926554,5.541953726926554
570,abscheren,2,&pSer@n,3,7,3,False,0,-5.530110151859106,5.530110151859106
571,Abscheu,2,&pSX,2,4,2,False,0,-5.03259720990166,5.03259720990166
572,abscheuerregend,2,&pSXErreg@nt,5,12,5,False,0,-7.304013685768391,7.304013685768391
573,abscheulich,2,&pSXlIx,3,7,3,False,0,-5.087093047712416,5.087093047712416
574,Abscheulichkeit,2,&pSXlIxkWt,4,10,4,False,0,-5.844019450190973,5.844019450190973
575,abschicken,2,&pSIk@n,3,7,3,False,0,-5.003739008927077,5.003739008927077
576,abschieben,2,&pSib@n,3,7,3,False,0,-5.465937102782144,5.465937102782144
577,Abschiebung,2,&pSibUN,3,7,3,False,0,-5.0367636395414594,5.0367636395414594
578,Abschied,1,&pSit,2,5,2,False,0,-5.042885011528272,5.042885011528272
579,Abschiedsbesuch,3,&pSi=b@zux,4,10,4,False,0,-5.852511753968947,5.852511753968947
580,Abschiedsbrief,3,&pSi=brif,3,9,3,False,0,-5.68601738589864,5.68601738589864
581,Abschiedstag,3,&pSi=tak,3,8,3,False,0,-5.510337972699937,5.510337972699937
582,abschiessen,2,&pSis@n,3,7,3,False,0,-5.095911358918027,5.095911358918027
583,abschilfern,2,&pSIlf@rn,3,9,3,False,0,-6.715836266604321,6.715836266604321
584,Abschilferung,2,&pSIlf@rUN,4,10,4,False,0,-7.502792298414917,7.502792298414917
585,abschinden,2,&pSInd@n,3,8,3,False,0,-5.620167927615639,5.620167927615639
586,abschirmen,2,&pSIrm@n,3,8,3,False,0,-5.604333995966795,5.604333995966795
587,Abschirmung,2,&pSIrmUN,3,8,3,False,0,-5.847245677593986,5.847245677593986
588,abschirren,2,&pSIr@n,3,7,3,False,0,-5.00770795648856,5.00770795648856
